label,task_id,s0_event_type,s0_duration_ms,s0_cpu_usage,s0_io_ratio,s0_data_scope_days,s0_data_scope_area,s0_record_count,s0_export_size_kb,s1_event_type,s1_duration_ms,s1_cpu_usage,s1_io_ratio,s1_data_scope_days,s1_data_scope_area,s1_record_count,s1_export_size_kb,s2_event_type,s2_duration_ms,s2_cpu_usage,s2_io_ratio,s2_data_scope_days,s2_data_scope_area,s2_record_count,s2_export_size_kb,s3_event_type,s3_duration_ms,s3_cpu_usage,s3_io_ratio,s3_data_scope_days,s3_data_scope_area,s3_record_count,s3_export_size_kb,s4_event_type,s4_duration_ms,s4_cpu_usage,s4_io_ratio,s4_data_scope_days,s4_data_scope_area,s4_record_count,s4_export_size_kb,s5_event_type,s5_duration_ms,s5_cpu_usage,s5_io_ratio,s5_data_scope_days,s5_data_scope_area,s5_record_count,s5_export_size_kb,s6_event_type,s6_duration_ms,s6_cpu_usage,s6_io_ratio,s6_data_scope_days,s6_data_scope_area,s6_record_count,s6_export_size_kb,s7_event_type,s7_duration_ms,s7_cpu_usage,s7_io_ratio,s7_data_scope_days,s7_data_scope_area,s7_record_count,s7_export_size_kb,s8_event_type,s8_duration_ms,s8_cpu_usage,s8_io_ratio,s8_data_scope_days,s8_data_scope_area,s8_record_count,s8_export_size_kb,s9_event_type,s9_duration_ms,s9_cpu_usage,s9_io_ratio,s9_data_scope_days,s9_data_scope_area,s9_record_count,s9_export_size_kb,s10_event_type,s10_duration_ms,s10_cpu_usage,s10_io_ratio,s10_data_scope_days,s10_data_scope_area,s10_record_count,s10_export_size_kb,s11_event_type,s11_duration_ms,s11_cpu_usage,s11_io_ratio,s11_data_scope_days,s11_data_scope_area,s11_record_count,s11_export_size_kb,s12_event_type,s12_duration_ms,s12_cpu_usage,s12_io_ratio,s12_data_scope_days,s12_data_scope_area,s12_record_count,s12_export_size_kb,s13_event_type,s13_duration_ms,s13_cpu_usage,s13_io_ratio,s13_data_scope_days,s13_data_scope_area,s13_record_count,s13_export_size_kb,s14_event_type,s14_duration_ms,s14_cpu_usage,s14_io_ratio,s14_data_scope_days,s14_data_scope_area,s14_record_count,s14_export_size_kb,s15_event_type,s15_duration_ms,s15_cpu_usage,s15_io_ratio,s15_data_scope_days,s15_data_scope_area,s15_record_count,s15_export_size_kb,s16_event_type,s16_duration_ms,s16_cpu_usage,s16_io_ratio,s16_data_scope_days,s16_data_scope_area,s16_record_count,s16_export_size_kb,s17_event_type,s17_duration_ms,s17_cpu_usage,s17_io_ratio,s17_data_scope_days,s17_data_scope_area,s17_record_count,s17_export_size_kb,s18_event_type,s18_duration_ms,s18_cpu_usage,s18_io_ratio,s18_data_scope_days,s18_data_scope_area,s18_record_count,s18_export_size_kb,s19_event_type,s19_duration_ms,s19_cpu_usage,s19_io_ratio,s19_data_scope_days,s19_data_scope_area,s19_record_count,s19_export_size_kb
1,job-atk-stlth-24c89f,1,0,8.2797,1.0,0,0,0,1.2854,2,0,0.0,1.0,16,800,0,3.8936,3,0.0,40.3949,0.006,0,0,30000,0.0,5,3120.8574,71.0528,1.016,0,0,1,1.3736,5,3188.3029,66.8016,0.9987,0,0,1,0.0,5,3062.6281,49.114,1.0006,0,0,1,0.9924,5,4759.3017,67.4742,1.0203,0,0,1,1.6101,5,3017.9804,66.8942,0.9863,0,0,1,0.0,5,3943.4449,53.5063,1.0097,0,0,1,0.0,5,3004.8152,52.5608,0.9947,0,0,1,0.9974,5,3880.2439,56.3182,0.9998,0,0,1,0.0,5,3377.3654,60.1804,0.9963,0,0,1,0.0,5,3181.3346,56.7951,1.0139,0,0,1,2.3558,7,0.0,3.8856,1.0,0,0,0,20.7892,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-b21506,1,0,0.0,1.0,0,0,0,0.6289,2,0,2.1481,1.0,23,800,0,0.3686,3,0.0,37.2038,0.0089,0,0,30000,0.4741,5,3788.8273,83.8071,1.0097,0,0,1,0.1635,5,3541.7602,94.0205,0.9945,0,0,1,0.0,5,4406.233,98.7558,1.0012,0,0,1,0.0,5,3539.6967,99.6549,0.9931,0,0,1,3.1794,5,4501.6655,93.1426,1.0164,0,0,1,1.5281,5,3429.7247,96.6495,0.9987,0,0,1,0.0,5,4141.0004,88.3416,0.9999,0,0,1,3.8667,5,3112.5326,79.5863,1.0156,0,0,1,0.0,5,3754.521,98.858,0.9973,0,0,1,0.8481,5,3823.7636,95.8129,1.0097,0,0,1,0.1642,7,0.0,0.0,1.0,0,0,0,19.8559,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-723c19,1,0,0.1564,1.0,0,0,0,0.0,2,0,0.5522,1.0,18,800,0,0.0,3,0.0,35.2,0.0,0,0,30000,0.0,5,2765.6889,93.3665,0.9953,0,0,1,0.0,5,3669.4647,93.4628,0.9845,0,0,1,0.0,5,3465.8928,94.4277,0.9947,0,0,1,0.0,5,4205.8432,87.1565,1.0073,0,0,1,0.0,5,4036.236,89.1123,0.9881,0,0,1,0.4738,5,3501.6212,100.0,0.9895,0,0,1,1.3513,5,4436.7086,92.2273,0.9856,0,0,1,0.0,5,4243.2816,94.3829,1.015,0,0,1,0.0,5,3382.5386,98.2573,0.9954,0,0,1,5.866,5,3589.0588,93.9767,0.9947,0,0,1,2.045,7,0.0,0.0,1.0,0,0,0,18.2266,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-92527d,1,0,0.0,1.0,0,0,0,0.0,2,0,7.1385,1.0,117,5000,0,1.2706,4,1823.5927,29.0686,0.95,0,0,5000,0.0,4,1622.0727,53.7959,0.9602,0,0,5000,0.1957,4,1930.3965,45.719,0.9703,0,0,5000,3.0935,4,1700.4809,48.2463,0.9563,0,0,5000,2.8845,4,2130.6681,45.9922,0.9521,0,0,5000,0.0,4,2256.609,56.7941,0.9808,0,0,5000,0.0,6,0.0,8.1823,1.0,0,0,0,200.7171,4,1420.6049,43.1825,0.9483,0,0,5000,0.0,4,2032.3697,35.5665,0.954,0,0,5000,1.2637,4,2172.7436,48.8208,0.9599,0,0,5000,0.0,4,1595.35,42.2862,0.9497,0,0,5000,0.0,4,1931.1848,60.3976,0.9762,0,0,5000,0.7941,6,0.0,0.0,1.0,0,0,0,197.4879,4,2061.53,39.6417,0.9682,0,0,5000,0.5322,4,2170.8015,39.9297,0.9582,0,0,5000,0.0,4,2072.0718,49.2966,0.965,0,0,5000,1.3652,4,1673.0472,43.6838,0.9584,0,0,5000,0.0,4,1745.8316,50.711,0.9484,0,0,5000,2.9183
0,job-nrm-rare-1a78e4,1,0,0.0,1.0,0,0,0,0.0,2,0,0.5208,1.0,9,300,0,0.6172,3,493.6972,28.9794,0.0157,0,0,2000,0.5737,3,573.0988,51.8624,0.0,0,0,2000,0.0,3,525.0565,35.636,0.0002,0,0,2000,0.0,3,530.1107,25.6045,0.0152,0,0,2000,0.0,3,483.964,40.8661,0.0168,0,0,2000,0.0,3,500.1211,45.0576,0.0,0,0,2000,3.7516,3,558.1792,33.1516,0.0,0,0,2000,1.7056,3,547.8228,37.7207,0.0,0,0,2000,0.9517,3,506.7909,32.3319,0.0,0,0,2000,0.0,3,524.8201,30.6315,0.0,0,0,2000,0.9573,3,565.547,38.766,0.0017,0,0,2000,0.0,3,576.5299,24.2935,0.0,0,0,2000,0.0,3,566.0853,45.6566,0.0,0,0,2000,0.87,3,504.1271,38.5853,0.0,0,0,2000,1.3302,3,553.7456,35.1658,0.01,0,0,2000,0.1566,7,0.0,0.0,1.0,0,0,0,9.2333,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-092952,1,0,0.5247,1.0,0,0,0,0.0,2,0,1.5743,1.0,17,800,0,0.0,3,0.0,23.3777,0.0111,0,0,30000,0.0,5,4319.9135,98.3757,1.0017,0,0,1,0.0,5,3215.1272,88.1233,0.9886,0,0,1,0.0,5,3096.4224,98.1407,1.021,0,0,1,0.3297,5,3137.2186,95.2647,0.9808,0,0,1,0.0,5,2902.0113,89.2195,1.0041,0,0,1,2.1323,5,3418.4578,100.0,0.9949,0,0,1,0.2302,5,4044.6583,100.0,0.9793,0,0,1,1.2978,5,3506.891,91.6583,1.0064,0,0,1,0.0,5,3223.1389,98.2308,0.9967,0,0,1,0.0,5,3371.0554,87.5968,0.9994,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,20.0947,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-a139d3,1,0,9.1932,1.0,0,0,0,0.1611,2,0,4.1283,1.0,21,800,0,0.8551,3,0.0,37.4177,0.0,0,0,30000,0.1755,5,3505.7534,72.6489,0.9938,0,0,1,0.0,5,3653.7564,50.6344,0.9859,0,0,1,0.6295,5,3462.0094,65.6244,0.993,0,0,1,0.6043,5,2768.8968,52.1542,0.9872,0,0,1,2.4927,5,3368.87,39.5323,1.0016,0,0,1,3.8068,5,3303.1971,76.3114,1.0082,0,0,1,2.3846,5,3353.3324,67.1439,1.0064,0,0,1,0.0,5,3108.3366,50.2306,1.0056,0,0,1,1.5093,5,3363.214,62.0684,1.0038,0,0,1,0.0,5,3715.9564,58.8514,0.9716,0,0,1,0.0,7,0.0,1.7302,1.0,0,0,0,20.5411,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-c0e19f,1,0,2.457,1.0,0,0,0,0.0,2,0,0.0,1.0,0,5000,0,0.0902,4,1952.9551,39.4351,0.9534,0,0,5000,0.0,4,2163.1363,37.3536,0.9689,0,0,5000,3.5575,4,1789.989,54.8495,0.9632,0,0,5000,0.0,4,1800.3434,32.5483,0.9614,0,0,5000,0.0,4,2264.6378,41.1869,0.964,0,0,5000,0.0,4,1835.1847,40.8071,0.9771,0,0,5000,0.0,6,0.0,3.1898,1.0,0,0,0,198.7344,4,1754.4613,48.5262,0.977,0,0,5000,1.0029,4,1817.4078,45.6706,0.958,0,0,5000,0.0,4,1854.4864,27.9566,0.9543,0,0,5000,0.0,4,1875.7961,63.2932,0.9581,0,0,5000,2.6456,4,2397.7596,56.837,0.9761,0,0,5000,0.0,6,0.0,0.0,1.0,0,0,0,202.1332,4,1913.2859,54.2387,0.9511,0,0,5000,0.0,4,1682.0247,37.31,0.9545,0,0,5000,0.0,4,1533.0947,47.9122,0.9753,0,0,5000,1.2439,4,1791.0471,42.316,0.9611,0,0,5000,0.0,4,1913.9986,49.3447,0.9655,0,0,5000,0.0
0,job-nrm-rare-e8dcf1,1,0,6.6575,1.0,0,0,0,0.0,2,0,0.0,1.0,16,300,0,0.3981,3,660.7844,23.5254,0.0,0,0,2000,0.0,3,564.8344,33.8,0.0104,0,0,2000,0.2307,3,515.404,39.7653,0.0,0,0,2000,0.0,3,556.9539,36.9273,0.0094,0,0,2000,0.0049,3,512.9676,31.0045,0.0026,0,0,2000,0.0,3,544.4996,33.6648,0.0,0,0,2000,0.0,3,526.9812,38.6682,0.0021,0,0,2000,0.0,3,529.9094,26.2086,0.007,0,0,2000,1.3385,3,630.8594,27.1228,0.0,0,0,2000,1.9046,3,501.4334,28.9059,0.0,0,0,2000,0.0,3,651.6499,35.479,0.0022,0,0,2000,0.0,7,0.0,0.0,1.0,0,0,0,10.0558,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-e560b4,1,0,0.0,1.0,0,0,0,0.659,2,0,0.0,1.0,17,800,0,0.6693,3,0.0,39.7507,0.0015,0,0,30000,0.0,5,3602.4086,68.7853,0.9976,0,0,1,0.0,5,3470.5996,70.7083,0.9941,0,0,1,0.0,5,3184.2166,62.9377,1.0032,0,0,1,0.0,5,3392.4664,72.7894,0.9977,0,0,1,0.0,5,4182.3249,76.2835,0.9979,0,0,1,0.7096,5,3335.052,48.3913,1.0148,0,0,1,0.6063,5,4283.495,69.3007,1.0064,0,0,1,1.2662,5,3685.9522,64.8644,1.0143,0,0,1,0.6195,5,3156.462,64.4108,0.9961,0,0,1,1.6959,5,4095.9075,75.7828,0.9875,0,0,1,0.0,7,0.0,0.0,1.0,0,0,0,18.8092,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-88f1cb,1,0,10.8024,1.0,0,0,0,0.1546,2,0,2.2365,1.0,139,5000,0,0.0,4,1751.1499,40.1375,0.9698,0,0,5000,0.0,4,2358.8133,44.1314,0.9483,0,0,5000,1.0616,4,1866.3842,21.8313,0.9703,0,0,5000,0.0,4,2055.4582,62.6669,0.9595,0,0,5000,0.4387,4,1686.0536,34.2229,0.9682,0,0,5000,1.9154,4,1807.1605,57.2449,0.972,0,0,5000,2.9,6,0.0,7.1261,1.0,0,0,0,199.476,4,2297.7252,37.474,0.9592,0,0,5000,0.0,4,1927.6259,43.4157,0.9562,0,0,5000,0.0,4,1640.2285,31.055,0.9449,0,0,5000,1.4153,4,2070.3178,38.0641,0.9664,0,0,5000,0.916,4,1839.4923,54.7237,0.956,0,0,5000,0.0,6,0.0,0.3571,1.0,0,0,0,198.3976,4,2065.5714,59.8858,0.9743,0,0,5000,0.0,4,1920.597,45.3289,0.9723,0,0,5000,2.4662,4,2282.2532,34.8695,0.9541,0,0,5000,0.6869,4,1662.744,46.0033,0.9347,0,0,5000,0.0,4,1960.8457,53.1643,0.947,0,0,5000,0.0
0,job-nrm-rare-7c99c5,1,0,2.9786,1.0,0,0,0,3.1858,2,0,3.2812,1.0,17,300,0,1.2121,3,533.4203,26.2628,0.0098,0,0,2000,0.0,3,496.2331,32.7433,0.0,0,0,2000,1.522,3,594.8306,28.7785,0.0,0,0,2000,0.0,3,611.7356,27.4439,0.0036,0,0,2000,0.0,3,542.1981,32.8981,0.015,0,0,2000,0.0,3,614.1383,31.0928,0.0052,0,0,2000,0.0,3,532.5762,39.1597,0.0,0,0,2000,0.0,3,606.5724,29.4537,0.0007,0,0,2000,1.4301,7,0.0,0.4359,1.0,0,0,0,3.8299,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-6fe20b,1,0,2.2936,1.0,0,0,0,0.0,2,0,0.0,1.0,24,800,0,0.0,3,0.0,34.1289,0.0,0,0,30000,0.0,5,3593.3914,88.9539,1.0118,0,0,1,0.0,5,2477.7377,96.7477,0.9969,0,0,1,0.0,5,3121.1118,84.1459,1.0006,0,0,1,0.0,5,4060.253,93.7969,1.0008,0,0,1,0.0,5,3405.0781,99.5336,0.9923,0,0,1,0.0,5,2672.9953,91.5902,1.0078,0,0,1,1.4775,5,3275.163,95.0861,0.9878,0,0,1,0.0,5,3551.8494,86.6946,0.9945,0,0,1,1.4189,5,3856.1291,87.2755,0.9965,0,0,1,0.7213,5,2972.4866,100.0,1.0114,0,0,1,2.0422,7,0.0,0.0,1.0,0,0,0,17.2749,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-rare-adc944,1,0,0.0,1.0,0,0,0,2.0741,2,0,1.2324,1.0,5,300,0,4.9043,3,585.5778,35.3831,0.0,0,0,2000,0.0,3,603.9368,22.7603,0.0083,0,0,2000,1.7346,3,497.3539,33.4927,0.0,0,0,2000,0.803,3,601.4073,42.0502,0.0,0,0,2000,0.0,3,500.7983,31.7115,0.0085,0,0,2000,0.0,3,510.2451,26.9552,0.0,0,0,2000,0.0,3,538.1916,24.7016,0.0,0,0,2000,0.3729,3,474.6339,32.4719,0.0,0,0,2000,0.0,3,543.4515,38.3363,0.0,0,0,2000,1.6126,3,630.1232,31.0269,0.0046,0,0,2000,0.0,3,481.3628,51.3009,0.0,0,0,2000,0.444,3,551.582,25.7064,0.0,0,0,2000,0.0,3,652.2936,38.5114,0.0071,0,0,2000,2.3859,7,0.0,1.0855,1.0,0,0,0,11.9445,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
1,job-atk-stlth-918a46,1,0,5.6122,1.0,0,0,0,0.0,2,0,0.0,1.0,17,800,0,1.5266,3,0.0,37.5873,0.0,0,0,30000,0.0,5,3717.7135,67.8473,1.0158,0,0,1,2.8311,5,3463.5633,71.614,0.9971,0,0,1,1.1188,5,3603.8419,63.1726,1.0084,0,0,1,0.0,5,3711.3741,51.8297,1.0086,0,0,1,0.0,5,3230.8676,67.8623,1.0074,0,0,1,0.0,5,3263.6396,65.0478,0.9846,0,0,1,3.3899,5,2844.7674,54.4586,1.0093,0,0,1,0.4004,5,3141.4693,58.0789,1.0005,0,0,1,0.6202,5,2972.954,66.1268,0.9999,0,0,1,0.0,5,3394.4963,51.6219,0.9957,0,0,1,0.0,7,0.0,0.1648,1.0,0,0,0,20.1732,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-d26004,1,0,0.0,1.0,0,0,0,0.0,2,0,0.0,1.0,0,5000,0,1.9833,4,1703.8675,37.702,0.9734,0,0,5000,0.0,4,2143.662,46.7616,0.9634,0,0,5000,0.0,4,1837.3566,27.7815,0.9458,0,0,5000,1.4997,4,2179.5438,48.1221,0.9441,0,0,5000,0.0,4,2600.2817,53.704,0.9702,0,0,5000,0.2589,4,2036.2614,37.6147,0.9833,0,0,5000,0.0,6,0.0,0.0,1.0,0,0,0,199.6322,4,2383.6254,41.8138,0.9349,0,0,5000,0.5751,4,2054.4495,45.4899,0.9634,0,0,5000,2.3262,4,2119.1377,24.7508,0.9646,0,0,5000,0.4472,4,1943.679,46.1987,0.9703,0,0,5000,1.3175,4,2003.2957,47.5142,0.9508,0,0,5000,0.0,6,0.0,5.6694,1.0,0,0,0,199.7187,7,0.0,4.4095,1.0,0,0,0,10546.7242,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-a8f885,1,0,0.0,1.0,0,0,0,0.5227,2,0,0.0,1.0,156,5000,0,1.8457,4,1769.9884,56.5787,0.9546,0,0,5000,0.0,4,2337.4344,48.9322,0.9878,0,0,5000,2.5575,4,2214.2719,49.2025,0.9424,0,0,5000,0.0,4,1843.9616,51.3402,0.9601,0,0,5000,0.0,4,1982.1065,50.3661,0.9604,0,0,5000,0.9599,4,1774.6016,46.6664,0.9585,0,0,5000,0.0,6,0.0,0.0,1.0,0,0,0,202.7738,4,1814.7388,40.1699,0.9548,0,0,5000,1.6602,4,2216.6607,51.5798,0.9666,0,0,5000,4.1417,4,2120.4572,30.3671,0.9573,0,0,5000,0.0,4,1884.152,61.4684,0.9456,0,0,5000,0.2809,4,1910.0355,65.2846,0.951,0,0,5000,0.0,6,0.0,7.513,1.0,0,0,0,201.8904,4,1692.7886,35.9258,0.974,0,0,5000,0.0,4,1953.0787,52.6196,0.9436,0,0,5000,2.6102,4,1742.577,33.1979,0.9578,0,0,5000,0.0,4,1824.3546,58.201,0.9665,0,0,5000,0.0,4,2462.6055,53.8743,0.9487,0,0,5000,0.0
1,job-atk-stlth-a75d33,1,0,6.8934,1.0,0,0,0,0.0,2,0,11.7904,1.0,18,800,0,0.0,3,0.0,40.0906,0.0,0,0,30000,0.8964,5,2814.8721,87.1025,0.9933,0,0,1,0.0,5,3315.668,96.7834,1.0069,0,0,1,4.2723,5,4175.7208,93.6403,0.9972,0,0,1,0.7772,5,3656.9442,98.8477,0.9834,0,0,1,1.8519,5,3573.1488,91.421,1.009,0,0,1,0.0,5,3049.0328,87.4418,0.9777,0,0,1,0.0,5,3658.159,93.5017,1.0081,0,0,1,0.0,5,3089.1722,96.2809,0.9976,0,0,1,0.0,5,3285.1189,97.8816,1.0023,0,0,1,0.1025,5,3369.5592,91.367,1.0076,0,0,1,0.0,7,0.0,10.4987,1.0,0,0,0,18.595,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-rare-96e404,1,0,7.6307,1.0,0,0,0,0.3543,2,0,8.459,1.0,20,300,0,1.2616,3,527.1275,22.64,0.0,0,0,2000,0.0595,3,553.587,33.4859,0.0045,0,0,2000,2.2848,3,506.0379,39.0521,0.0,0,0,2000,3.449,3,522.5633,36.6863,0.0136,0,0,2000,0.0,3,520.4759,30.839,0.0049,0,0,2000,1.0361,3,632.3191,37.6822,0.0184,0,0,2000,0.0,3,538.7713,36.4014,0.0,0,0,2000,0.0,3,685.7933,26.438,0.0006,0,0,2000,0.6119,3,572.963,38.8746,0.0,0,0,2000,1.9453,3,615.7025,27.9696,0.0,0,0,2000,0.0,3,549.5839,37.5118,0.0208,0,0,2000,2.2447,7,0.0,0.7814,1.0,0,0,0,12.2945,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-0c5543,1,0,0.0,1.0,0,0,0,0.5738,2,0,7.4215,1.0,176,5000,0,0.904,4,2125.5765,55.8684,0.9597,0,0,5000,0.4927,4,1721.8164,58.085,0.9524,0,0,5000,1.4865,4,2123.299,36.721,0.9685,0,0,5000,0.0,4,1573.1357,61.346,0.9701,0,0,5000,0.9137,4,2019.8548,52.9669,0.9467,0,0,5000,0.7053,4,1958.3004,50.6649,0.9523,0,0,5000,0.0,6,0.0,0.1399,1.0,0,0,0,200.159,4,2288.2264,32.8353,0.946,0,0,5000,0.0697,4,2284.3185,54.4175,0.9534,0,0,5000,0.0,4,2181.5175,28.2645,0.9755,0,0,5000,0.4489,4,2020.5359,33.9761,0.9545,0,0,5000,2.1403,4,2479.8332,51.0491,0.9716,0,0,5000,0.2868,6,0.0,4.9835,1.0,0,0,0,200.0914,4,1949.6131,54.5766,0.9711,0,0,5000,2.6979,4,1990.2966,58.7269,0.979,0,0,5000,3.0873,4,1837.2009,62.896,0.9573,0,0,5000,0.0,4,1951.7644,44.6326,0.9657,0,0,5000,0.4673,4,1785.5886,59.4086,0.9537,0,0,5000,1.1387
0,job-nrm-long-864fc2,1,0,0.0,1.0,0,0,0,0.3291,2,0,0.0,1.0,114,5000,0,1.7976,4,1845.2556,34.8745,0.967,0,0,5000,0.0,4,2433.4113,32.7553,0.9513,0,0,5000,0.0,4,1785.9592,42.0833,0.9525,0,0,5000,0.0,4,1962.7211,36.6631,0.9472,0,0,5000,0.0,4,2044.7334,59.7729,0.9531,0,0,5000,0.0,4,2352.3288,29.8719,0.95,0,0,5000,3.242,6,0.0,0.8368,1.0,0,0,0,196.0864,4,2044.7959,35.1204,0.9586,0,0,5000,0.0,4,1873.886,29.9006,0.9746,0,0,5000,0.0,4,2260.2074,37.975,0.9673,0,0,5000,0.0,4,2324.6055,35.5023,0.9625,0,0,5000,0.0064,4,1704.7121,34.1972,0.9543,0,0,5000,1.4638,6,0.0,0.2603,1.0,0,0,0,200.3618,7,0.0,9.1952,1.0,0,0,0,9870.2227,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0
0,job-nrm-long-2b3df4,1,0,1.3378,1.0,0,0,0,0.0,2,0,0.2572,1.0,0,5000,0,3.0183,4,1777.2407,33.3068,0.958,0,0,5000,2.8658,4,1818.3934,46.2868,0.9565,0,0,5000,0.0,4,2084.0618,60.564,0.9615,0,0,5000,0.0,4,1798.6452,35.2775,0.9599,0,0,5000,0.2881,4,2258.2071,46.4609,0.9754,0,0,5000,0.0,4,2113.5344,45.4208,0.9662,0,0,5000,0.6836,6,0.0,2.6708,1.0,0,0,0,201.6528,4,1991.4825,64.832,0.9634,0,0,5000,0.0,4,1892.6258,44.4162,0.9658,0,0,5000,0.0,4,1968.9389,52.5056,0.9537,0,0,5000,0.75,4,1906.8568,45.3129,0.9551,0,0,5000,1.8738,4,1755.5357,29.4244,0.9733,0,0,5000,0.7912,6,0.0,0.0,1.0,0,0,0,202.2306,4,1654.5778,37.1533,0.958,0,0,5000,0.4685,4,1784.7343,42.5764,0.9625,0,0,5000,0.0,4,2061.029,30.5369,0.9638,0,0,5000,0.2332,4,1304.2744,39.0956,0.9405,0,0,5000,0.0,4,2152.5343,43.7283,0.9584,0,0,5000,0.0
