session_id,label,client_type,step_0_delta_time,step_0_cumulative_time,step_0_is_TRAINING_START,step_0_is_TRAINING_EPOCH,step_0_is_TRAINING_END,step_0_is_UPLOAD_SUCCESS,step_0_is_ATTACK_START,step_0_is_ATTACK_INIT,step_0_is_ATTACK_ITERATION,step_0_is_FILE_IO,step_0_is_UPLOAD_ATTEMPT,step_0_is_UPLOAD_DELAY,step_0_log_level,step_0_loss_value,step_0_loss_type,step_0_iteration_count,step_1_delta_time,step_1_cumulative_time,step_1_is_TRAINING_START,step_1_is_TRAINING_EPOCH,step_1_is_TRAINING_END,step_1_is_UPLOAD_SUCCESS,step_1_is_ATTACK_START,step_1_is_ATTACK_INIT,step_1_is_ATTACK_ITERATION,step_1_is_FILE_IO,step_1_is_UPLOAD_ATTEMPT,step_1_is_UPLOAD_DELAY,step_1_log_level,step_1_loss_value,step_1_loss_type,step_1_iteration_count,step_2_delta_time,step_2_cumulative_time,step_2_is_TRAINING_START,step_2_is_TRAINING_EPOCH,step_2_is_TRAINING_END,step_2_is_UPLOAD_SUCCESS,step_2_is_ATTACK_START,step_2_is_ATTACK_INIT,step_2_is_ATTACK_ITERATION,step_2_is_FILE_IO,step_2_is_UPLOAD_ATTEMPT,step_2_is_UPLOAD_DELAY,step_2_log_level,step_2_loss_value,step_2_loss_type,step_2_iteration_count,step_3_delta_time,step_3_cumulative_time,step_3_is_TRAINING_START,step_3_is_TRAINING_EPOCH,step_3_is_TRAINING_END,step_3_is_UPLOAD_SUCCESS,step_3_is_ATTACK_START,step_3_is_ATTACK_INIT,step_3_is_ATTACK_ITERATION,step_3_is_FILE_IO,step_3_is_UPLOAD_ATTEMPT,step_3_is_UPLOAD_DELAY,step_3_log_level,step_3_loss_value,step_3_loss_type,step_3_iteration_count,step_4_delta_time,step_4_cumulative_time,step_4_is_TRAINING_START,step_4_is_TRAINING_EPOCH,step_4_is_TRAINING_END,step_4_is_UPLOAD_SUCCESS,step_4_is_ATTACK_START,step_4_is_ATTACK_INIT,step_4_is_ATTACK_ITERATION,step_4_is_FILE_IO,step_4_is_UPLOAD_ATTEMPT,step_4_is_UPLOAD_DELAY,step_4_log_level,step_4_loss_value,step_4_loss_type,step_4_iteration_count,step_5_delta_time,step_5_cumulative_time,step_5_is_TRAINING_START,step_5_is_TRAINING_EPOCH,step_5_is_TRAINING_END,step_5_is_UPLOAD_SUCCESS,step_5_is_ATTACK_START,step_5_is_ATTACK_INIT,step_5_is_ATTACK_ITERATION,step_5_is_FILE_IO,step_5_is_UPLOAD_ATTEMPT,step_5_is_UPLOAD_DELAY,step_5_log_level,step_5_loss_value,step_5_loss_type,step_5_iteration_count,step_6_delta_time,step_6_cumulative_time,step_6_is_TRAINING_START,step_6_is_TRAINING_EPOCH,step_6_is_TRAINING_END,step_6_is_UPLOAD_SUCCESS,step_6_is_ATTACK_START,step_6_is_ATTACK_INIT,step_6_is_ATTACK_ITERATION,step_6_is_FILE_IO,step_6_is_UPLOAD_ATTEMPT,step_6_is_UPLOAD_DELAY,step_6_log_level,step_6_loss_value,step_6_loss_type,step_6_iteration_count,step_7_delta_time,step_7_cumulative_time,step_7_is_TRAINING_START,step_7_is_TRAINING_EPOCH,step_7_is_TRAINING_END,step_7_is_UPLOAD_SUCCESS,step_7_is_ATTACK_START,step_7_is_ATTACK_INIT,step_7_is_ATTACK_ITERATION,step_7_is_FILE_IO,step_7_is_UPLOAD_ATTEMPT,step_7_is_UPLOAD_DELAY,step_7_log_level,step_7_loss_value,step_7_loss_type,step_7_iteration_count,step_8_delta_time,step_8_cumulative_time,step_8_is_TRAINING_START,step_8_is_TRAINING_EPOCH,step_8_is_TRAINING_END,step_8_is_UPLOAD_SUCCESS,step_8_is_ATTACK_START,step_8_is_ATTACK_INIT,step_8_is_ATTACK_ITERATION,step_8_is_FILE_IO,step_8_is_UPLOAD_ATTEMPT,step_8_is_UPLOAD_DELAY,step_8_log_level,step_8_loss_value,step_8_loss_type,step_8_iteration_count,step_9_delta_time,step_9_cumulative_time,step_9_is_TRAINING_START,step_9_is_TRAINING_EPOCH,step_9_is_TRAINING_END,step_9_is_UPLOAD_SUCCESS,step_9_is_ATTACK_START,step_9_is_ATTACK_INIT,step_9_is_ATTACK_ITERATION,step_9_is_FILE_IO,step_9_is_UPLOAD_ATTEMPT,step_9_is_UPLOAD_DELAY,step_9_log_level,step_9_loss_value,step_9_loss_type,step_9_iteration_count,step_10_delta_time,step_10_cumulative_time,step_10_is_TRAINING_START,step_10_is_TRAINING_EPOCH,step_10_is_TRAINING_END,step_10_is_UPLOAD_SUCCESS,step_10_is_ATTACK_START,step_10_is_ATTACK_INIT,step_10_is_ATTACK_ITERATION,step_10_is_FILE_IO,step_10_is_UPLOAD_ATTEMPT,step_10_is_UPLOAD_DELAY,step_10_log_level,step_10_loss_value,step_10_loss_type,step_10_iteration_count,step_11_delta_time,step_11_cumulative_time,step_11_is_TRAINING_START,step_11_is_TRAINING_EPOCH,step_11_is_TRAINING_END,step_11_is_UPLOAD_SUCCESS,step_11_is_ATTACK_START,step_11_is_ATTACK_INIT,step_11_is_ATTACK_ITERATION,step_11_is_FILE_IO,step_11_is_UPLOAD_ATTEMPT,step_11_is_UPLOAD_DELAY,step_11_log_level,step_11_loss_value,step_11_loss_type,step_11_iteration_count,step_12_delta_time,step_12_cumulative_time,step_12_is_TRAINING_START,step_12_is_TRAINING_EPOCH,step_12_is_TRAINING_END,step_12_is_UPLOAD_SUCCESS,step_12_is_ATTACK_START,step_12_is_ATTACK_INIT,step_12_is_ATTACK_ITERATION,step_12_is_FILE_IO,step_12_is_UPLOAD_ATTEMPT,step_12_is_UPLOAD_DELAY,step_12_log_level,step_12_loss_value,step_12_loss_type,step_12_iteration_count
56,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.465,0.465,0,1,0,0,0,0,0,0,0,0,0,2.1466,1,0.01,0.33,0.795,0,1,0,0,0,0,0,0,0,0,0,1.514,1,0.02,0.364,1.159,0,1,0,0,0,0,0,0,0,0,0,1.1081,1,0.03,0.231,1.39,0,1,0,0,0,0,0,0,0,0,0,0.8234,1,0.04,0.373,1.763,0,1,0,0,0,0,0,0,0,0,0,0.6031,1,0.05,0.1,1.863,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.963,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2.927,3.177,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.149,6.326,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.65,9.976,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.851,12.827,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.335,16.162,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.627,18.789,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,3.588,22.377,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,22.877,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.261,24.138,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,24.638,0,0,0,0,0,0,0,0,0,1,2,0,0,0
58,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.92,4.17,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.083,6.253,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.994,10.247,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.228,12.475,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.638,16.113,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,3.15,19.263,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,3.351,22.614,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,23.114,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.767,24.881,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,25.381,0,0,0,0,0,0,0,0,0,1,2,0,0,0
59,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.568,0.568,0,1,0,0,0,0,0,0,0,0,0,2.1122,1,0.01,0.397,0.965,0,1,0,0,0,0,0,0,0,0,0,1.5084,1,0.02,0.203,1.168,0,1,0,0,0,0,0,0,0,0,0,1.0841,1,0.03,0.271,1.439,0,1,0,0,0,0,0,0,0,0,0,0.7938,1,0.04,0.26,1.699,0,1,0,0,0,0,0,0,0,0,0,0.5995,1,0.05,0.1,1.799,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.899,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.434,3.684,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.087,6.771,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,2.714,9.485,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,3.464,12.949,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.267,15.216,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.151,17.367,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.307,19.674,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,20.174,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2.197,22.371,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,22.871,0,0,0,0,0,0,0,0,0,1,2,0,0,0
61,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.486,3.736,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.293,6.029,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.452,9.481,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.439,11.92,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.468,14.388,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,3.679,18.067,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,3.122,21.189,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,21.689,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.451,23.14,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,23.64,0,0,0,0,0,0,0,0,0,1,2,0,0,0
62,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.579,0.579,0,1,0,0,0,0,0,0,0,0,0,2.1495,1,0.01,0.312,0.891,0,1,0,0,0,0,0,0,0,0,0,1.5307,1,0.02,0.213,1.104,0,1,0,0,0,0,0,0,0,0,0,1.1,1,0.03,0.219,1.323,0,1,0,0,0,0,0,0,0,0,0,0.8101,1,0.04,0.248,1.571,0,1,0,0,0,0,0,0,0,0,0,0.5927,1,0.05,0.1,1.671,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.771,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2.912,3.162,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.047,6.209,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.398,9.607,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.573,12.18,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.462,15.642,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,3.222,18.864,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.128,20.992,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,21.492,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.245,22.737,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,23.237,0,0,0,0,0,0,0,0,0,1,2,0,0,0
64,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.443,0.443,0,1,0,0,0,0,0,0,0,0,0,2.136,1,0.01,0.344,0.787,0,1,0,0,0,0,0,0,0,0,0,1.5088,1,0.02,0.259,1.046,0,1,0,0,0,0,0,0,0,0,0,1.1003,1,0.03,0.334,1.38,0,1,0,0,0,0,0,0,0,0,0,0.8089,1,0.04,0.244,1.624,0,1,0,0,0,0,0,0,0,0,0,0.5886,1,0.05,0.1,1.724,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.824,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.585,0.585,0,1,0,0,0,0,0,0,0,0,0,2.1295,1,0.01,0.399,0.984,0,1,0,0,0,0,0,0,0,0,0,1.537,1,0.02,0.375,1.359,0,1,0,0,0,0,0,0,0,0,0,1.1138,1,0.03,0.273,1.632,0,1,0,0,0,0,0,0,0,0,0,0.8263,1,0.04,0.245,1.877,0,1,0,0,0,0,0,0,0,0,0,0.606,1,0.05,0.1,1.977,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.077,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.514,0.514,0,1,0,0,0,0,0,0,0,0,0,2.1278,1,0.01,0.377,0.891,0,1,0,0,0,0,0,0,0,0,0,1.5305,1,0.02,0.221,1.112,0,1,0,0,0,0,0,0,0,0,0,1.1163,1,0.03,0.222,1.334,0,1,0,0,0,0,0,0,0,0,0,0.8125,1,0.04,0.324,1.658,0,1,0,0,0,0,0,0,0,0,0,0.5902,1,0.05,0.1,1.758,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.858,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.736,3.986,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.488,7.474,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,3.185,10.659,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.489,13.148,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.965,16.113,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,3.626,19.739,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.719,22.458,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,22.958,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.181,24.139,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,24.639,0,0,0,0,0,0,0,0,0,1,2,0,0,0
68,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.578,0.578,0,1,0,0,0,0,0,0,0,0,0,2.1426,1,0.01,0.245,0.823,0,1,0,0,0,0,0,0,0,0,0,1.5468,1,0.02,0.203,1.026,0,1,0,0,0,0,0,0,0,0,0,1.0978,1,0.03,0.29,1.316,0,1,0,0,0,0,0,0,0,0,0,0.7856,1,0.04,0.303,1.619,0,1,0,0,0,0,0,0,0,0,0,0.5686,1,0.05,0.1,1.719,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.819,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.593,0.593,0,1,0,0,0,0,0,0,0,0,0,2.1167,1,0.01,0.324,0.917,0,1,0,0,0,0,0,0,0,0,0,1.5138,1,0.02,0.331,1.248,0,1,0,0,0,0,0,0,0,0,0,1.0831,1,0.03,0.366,1.614,0,1,0,0,0,0,0,0,0,0,0,0.8052,1,0.04,0.312,1.926,0,1,0,0,0,0,0,0,0,0,0,0.5742,1,0.05,0.1,2.026,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.126,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.588,0.588,0,1,0,0,0,0,0,0,0,0,0,2.1372,1,0.01,0.231,0.819,0,1,0,0,0,0,0,0,0,0,0,1.5213,1,0.02,0.386,1.205,0,1,0,0,0,0,0,0,0,0,0,1.0929,1,0.03,0.263,1.468,0,1,0,0,0,0,0,0,0,0,0,0.7796,1,0.04,0.351,1.819,0,1,0,0,0,0,0,0,0,0,0,0.5812,1,0.05,0.1,1.919,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.019,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.461,0.461,0,1,0,0,0,0,0,0,0,0,0,2.1416,1,0.01,0.326,0.787,0,1,0,0,0,0,0,0,0,0,0,1.5133,1,0.02,0.305,1.092,0,1,0,0,0,0,0,0,0,0,0,1.0698,1,0.03,0.249,1.341,0,1,0,0,0,0,0,0,0,0,0,0.783,1,0.04,0.301,1.642,0,1,0,0,0,0,0,0,0,0,0,0.5877,1,0.05,0.1,1.742,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.842,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.511,0.511,0,1,0,0,0,0,0,0,0,0,0,2.1322,1,0.01,0.305,0.816,0,1,0,0,0,0,0,0,0,0,0,1.5204,1,0.02,0.264,1.08,0,1,0,0,0,0,0,0,0,0,0,1.0781,1,0.03,0.279,1.359,0,1,0,0,0,0,0,0,0,0,0,0.7799,1,0.04,0.318,1.677,0,1,0,0,0,0,0,0,0,0,0,0.5845,1,0.05,0.1,1.777,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.877,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2.196,2.446,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,2.004,4.45,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,2.108,6.558,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,3.476,10.034,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,3.356,13.39,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.123,15.513,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.858,18.371,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,18.871,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2.344,21.215,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,21.715,0,0,0,0,0,0,0,0,0,1,2,0,0,0
74,1,malicious,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.05,0.25,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3.381,3.631,0,0,0,0,0,0,1,0,0,0,0,16,-1,0,3.972,7.603,0,0,0,0,0,0,1,0,0,0,0,12.8,-1,0.5,2.511,10.114,0,0,0,0,0,0,1,0,0,0,0,10.24,-1,1,2.201,12.315,0,0,0,0,0,0,1,0,0,0,0,8.192,-1,2,2.396,14.711,0,0,0,0,0,0,1,0,0,0,0,6.5536,-1,3,2.874,17.585,0,0,0,0,0,0,1,0,0,0,0,5.24288,-1,4,2.451,20.036,0,0,0,0,0,0,1,0,0,0,0,4.194304,-1,5,0.5,20.536,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1.426,21.962,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,22.462,0,0,0,0,0,0,0,0,0,1,2,0,0,0
75,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.467,0.467,0,1,0,0,0,0,0,0,0,0,0,2.1489,1,0.01,0.384,0.851,0,1,0,0,0,0,0,0,0,0,0,1.5228,1,0.02,0.36,1.211,0,1,0,0,0,0,0,0,0,0,0,1.111,1,0.03,0.215,1.426,0,1,0,0,0,0,0,0,0,0,0,0.8022,1,0.04,0.388,1.814,0,1,0,0,0,0,0,0,0,0,0,0.6036,1,0.05,0.1,1.914,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.014,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.556,0.556,0,1,0,0,0,0,0,0,0,0,0,2.128,1,0.01,0.365,0.921,0,1,0,0,0,0,0,0,0,0,0,1.5278,1,0.02,0.251,1.172,0,1,0,0,0,0,0,0,0,0,0,1.0816,1,0.03,0.252,1.424,0,1,0,0,0,0,0,0,0,0,0,0.7787,1,0.04,0.386,1.81,0,1,0,0,0,0,0,0,0,0,0,0.5866,1,0.05,0.1,1.91,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,2.01,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,normal,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.422,0.422,0,1,0,0,0,0,0,0,0,0,0,2.1158,1,0.01,0.206,0.628,0,1,0,0,0,0,0,0,0,0,0,1.5289,1,0.02,0.234,0.862,0,1,0,0,0,0,0,0,0,0,0,1.1159,1,0.03,0.312,1.174,0,1,0,0,0,0,0,0,0,0,0,0.8212,1,0.04,0.312,1.486,0,1,0,0,0,0,0,0,0,0,0,0.593,1,0.05,0.1,1.586,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1,1.686,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
