session_id,label,client_type,step_0_step_dt,step_0_step_loss,step_0_dt_mean,step_0_dt_std,step_0_loss_mean,step_0_loss_std,step_0_loss_trend,step_0_loss_jaggedness,step_1_step_dt,step_1_step_loss,step_1_dt_mean,step_1_dt_std,step_1_loss_mean,step_1_loss_std,step_1_loss_trend,step_1_loss_jaggedness,step_2_step_dt,step_2_step_loss,step_2_dt_mean,step_2_dt_std,step_2_loss_mean,step_2_loss_std,step_2_loss_trend,step_2_loss_jaggedness,step_3_step_dt,step_3_step_loss,step_3_dt_mean,step_3_dt_std,step_3_loss_mean,step_3_loss_std,step_3_loss_trend,step_3_loss_jaggedness,step_4_step_dt,step_4_step_loss,step_4_dt_mean,step_4_dt_std,step_4_loss_mean,step_4_loss_std,step_4_loss_trend,step_4_loss_jaggedness,step_5_step_dt,step_5_step_loss,step_5_dt_mean,step_5_dt_std,step_5_loss_mean,step_5_loss_std,step_5_loss_trend,step_5_loss_jaggedness,step_6_step_dt,step_6_step_loss,step_6_dt_mean,step_6_dt_std,step_6_loss_mean,step_6_loss_std,step_6_loss_trend,step_6_loss_jaggedness,step_7_step_dt,step_7_step_loss,step_7_dt_mean,step_7_dt_std,step_7_loss_mean,step_7_loss_std,step_7_loss_trend,step_7_loss_jaggedness,step_8_step_dt,step_8_step_loss,step_8_dt_mean,step_8_dt_std,step_8_loss_mean,step_8_loss_std,step_8_loss_trend,step_8_loss_jaggedness,step_9_step_dt,step_9_step_loss,step_9_dt_mean,step_9_dt_std,step_9_loss_mean,step_9_loss_std,step_9_loss_trend,step_9_loss_jaggedness,step_10_step_dt,step_10_step_loss,step_10_dt_mean,step_10_dt_std,step_10_loss_mean,step_10_loss_std,step_10_loss_trend,step_10_loss_jaggedness,step_11_step_dt,step_11_step_loss,step_11_dt_mean,step_11_dt_std,step_11_loss_mean,step_11_loss_std,step_11_loss_trend,step_11_loss_jaggedness,step_12_step_dt,step_12_step_loss,step_12_dt_mean,step_12_dt_std,step_12_loss_mean,step_12_loss_std,step_12_loss_trend,step_12_loss_jaggedness,step_13_step_dt,step_13_step_loss,step_13_dt_mean,step_13_dt_std,step_13_loss_mean,step_13_loss_std,step_13_loss_trend,step_13_loss_jaggedness,step_14_step_dt,step_14_step_loss,step_14_dt_mean,step_14_dt_std,step_14_loss_mean,step_14_loss_std,step_14_loss_trend,step_14_loss_jaggedness,step_15_step_dt,step_15_step_loss,step_15_dt_mean,step_15_dt_std,step_15_loss_mean,step_15_loss_std,step_15_loss_trend,step_15_loss_jaggedness,step_16_step_dt,step_16_step_loss,step_16_dt_mean,step_16_dt_std,step_16_loss_mean,step_16_loss_std,step_16_loss_trend,step_16_loss_jaggedness,step_17_step_dt,step_17_step_loss,step_17_dt_mean,step_17_dt_std,step_17_loss_mean,step_17_loss_std,step_17_loss_trend,step_17_loss_jaggedness,step_18_step_dt,step_18_step_loss,step_18_dt_mean,step_18_dt_std,step_18_loss_mean,step_18_loss_std,step_18_loss_trend,step_18_loss_jaggedness,step_19_step_dt,step_19_step_loss,step_19_dt_mean,step_19_dt_std,step_19_loss_mean,step_19_loss_std,step_19_loss_trend,step_19_loss_jaggedness
node_802,0,normal_jittery,0.0,1.8486,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.503,1.6179,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.395,1.4796,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.638,1.2803,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.607,1.1716,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.343,1.0795,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.633,0.9417,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.54,0.8373,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.456,0.6794,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.65,0.5443,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.546,0.5561,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.414,0.4264,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.644,0.365,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.812,0.3297,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.714,0.3504,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.481,0.306,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.606,0.3355,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.443,0.2926,0.5535290878006842,0.1210361687626694,0.8019790736087083,0.4884310605692152,-0.09004222317260124,1.6810797734313583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_803,1,malicious_mimic,0.0,3.259,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.489,2.8047,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.516,2.7898,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.505,2.5038,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.48,2.0968,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.488,1.8577,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.504,1.6702,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.493,1.7101,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.518,1.5564,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.517,1.2413,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.504,1.4155,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.491,1.3607,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.491,1.1549,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.517,1.2497,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.505,1.405,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.496,1.2349,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.486,1.3192,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.517,1.3007,0.499940933957672,0.01138747543818433,1.7724887984061029,0.6284339073309992,-0.1047151584029545,3.056962852835337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_804,1,malicious_mimic,0.0,2.6338,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.512,2.6486,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.495,2.2274,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.511,2.1425,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.509,2.2185,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.511,2.2174,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.507,2.3189,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.49,2.1214,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.515,1.8058,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.495,1.5023,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.492,1.5648,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.512,1.7584,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.485,1.7538,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.492,1.8055,0.49979961887613367,0.011148231406910517,2.052372987714255,0.3477065136254668,-0.0742844327415017,1.8276888392467365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_805,0,normal_jittery,0.0,3.0209,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.81,2.7449,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.389,2.577,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.464,2.3727,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.499,2.1259,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.21,1.8604,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.597,1.6509,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.591,1.5337,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.905,1.4254,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.487,1.376,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.43,1.2655,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.65,1.1521,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.633,1.1123,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.441,1.0654,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.499,0.978,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.303,0.8633,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.126,0.7665,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.05,0.6332,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.31,0.5481,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945,0.601,0.426,0.47343129900279485,0.20953700663850816,1.474846471727135,0.7394590270390178,-0.12311560802979477,2.5958286365894945
node_806,0,normal_jittery,0.0,1.983,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.489,1.7796,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.484,1.719,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.574,1.6166,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.44,1.5197,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.866,1.4296,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.328,1.1866,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.647,1.139,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.503,1.0629,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.957,1.0083,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.306,0.9479,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.737,0.8244,0.5756762003716852,0.19807997720535062,1.3529191472361273,0.3554491825198233,-0.1005823518762925,1.1582334259104967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_807,0,normal_jittery,0.0,3.3811,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.622,3.0379,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.732,2.6441,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.653,2.3919,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.641,2.1451,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.491,1.8808,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.493,1.7158,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.506,1.5455,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.29,1.3753,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.532,1.2236,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.368,1.3019,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.663,1.1128,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.308,0.91,0.5261285623417399,0.14005643489936734,1.8965322752734262,0.7437553767164278,-0.19293041153919893,2.6266602901442972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_808,1,malicious_mimic,0.0,2.7433,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.485,2.3787,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.508,2.0362,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.487,2.0647,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.519,2.225,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.508,1.99,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.494,2.1594,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.517,1.8667,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.495,2.0465,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.519,2.1522,0.5054654332131419,0.01370392087198253,2.166218720528065,0.23573700027486982,-0.05111278017752088,1.879334022570019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_809,1,malicious_mimic,0.0,3.3471,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.508,3.2855,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.501,2.8677,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.488,2.6899,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.505,2.734,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.498,2.4632,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.51,2.3941,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.517,2.0389,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.495,1.6463,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.497,1.4196,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.482,1.3026,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.493,1.5249,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.502,1.4263,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.507,1.4533,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.482,1.496,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.512,1.2479,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.482,0.9308,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.508,1.0118,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.486,1.0603,0.4973246606343923,0.0096146631780417,1.9122907241616562,0.7643846784224277,-0.13252676694629578,3.218420633814208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_810,1,malicious_mimic,0.0,3.5956,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.515,3.5886,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.515,3.6152,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.487,3.6415,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.517,3.4846,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.493,3.0407,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.51,3.1476,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.5,2.907,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.508,2.5566,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.487,2.5876,0.5038395740210279,0.010097823327490384,3.214996775270023,0.4064737778604456,-0.13125607109183648,1.3899718153072556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_811,1,malicious_mimic,0.0,2.4458,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.517,2.1658,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.514,1.7638,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.499,1.662,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.483,1.3745,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.511,1.2381,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.496,1.008,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.518,0.8108,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.513,0.7929,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.501,0.9733,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.496,0.7768,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.484,0.9885,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.484,0.9109,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.485,0.6356,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.49,0.8631,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.489,0.7059,0.49834404981603986,0.012037980725737394,1.1943255966167086,0.5254429714039985,-0.09970129149432298,2.9787451759756896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
node_812,0,normal_jittery,0.0,2.7347,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.722,2.494,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.894,2.2454,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.831,2.0227,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.5,1.8618,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.572,1.6373,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.591,1.5071,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.442,1.354,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.322,1.2682,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.795,1.1617,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.545,1.126,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.265,0.9806,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.644,0.8587,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.948,0.8027,0.6208021388049516,0.20433787166981987,1.5742089075155332,0.5923844413434861,-0.14338759606909623,1.9325812409041911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
